timestamp,elapsed_time,velocity_instant,velocity_average,acceleration,yaw_rad,yaw_deg,path_traveled,exploration_pct,2d_pct,3d_pct,explored_area_m2,explored_volume_m3,exploration_rate,avg_exploration_rate
0.000000000,0.075,0.009,0.023,0.000,-0.981,-56.196,0.397,0.000,0.000,0.000,54.56,121.81,0.000,-1.000
0.000000000,0.175,0.009,0.023,0.000,-0.981,-56.196,0.397,0.000,0.000,0.000,54.56,121.81,0.000,-1.000
0.000000000,0.275,0.010,0.023,0.000,-0.981,-56.196,0.399,0.000,0.000,0.000,54.56,121.81,0.000,-1.000
0.000000000,0.375,0.011,0.023,0.000,-0.981,-56.196,0.401,0.000,0.000,0.000,54.56,121.81,0.000,-1.000
0.000000000,0.475,0.011,0.022,0.000,-0.981,-56.196,0.403,0.000,0.000,0.000,54.56,121.81,0.000,-1.000
0.000000000,0.575,0.011,0.022,0.000,-0.981,-56.196,0.403,0.000,0.000,0.000,54.56,121.81,0.000,-1.000
0.000000000,0.675,0.011,0.022,0.000,-0.981,-56.195,0.407,0.000,0.000,0.000,54.56,121.81,0.000,-1.000
0.000000000,0.775,0.012,0.023,0.000,-0.981,-56.193,0.410,0.000,0.000,0.000,54.56,121.81,0.000,-1.000
0.000000000,0.875,0.012,0.023,0.000,-0.981,-56.189,0.414,0.000,0.000,0.000,54.56,121.75,0.000,-1.000
0.000000000,0.975,0.012,0.023,0.000,-0.981,-56.189,0.414,0.000,0.000,0.000,54.56,121.75,0.000,-1.000
0.000000000,1.079,0.012,0.023,0.000,-0.981,-56.181,0.419,0.000,0.000,0.000,54.56,121.75,0.000,-1.000
0.000000000,1.175,0.012,0.023,0.000,-0.980,-56.165,0.425,0.000,0.000,0.000,54.56,121.75,0.000,-1.000
0.000000000,1.275,0.012,0.023,0.000,-0.980,-56.165,0.425,0.000,0.000,0.000,54.56,121.75,0.000,-1.000
0.000000000,1.375,0.012,0.023,0.000,-0.980,-56.149,0.430,0.000,0.000,0.000,54.56,121.75,0.000,-1.000
0.000000000,1.475,0.012,0.023,0.000,-0.980,-56.149,0.430,0.000,0.000,0.000,54.56,121.75,0.000,-1.000
0.000000000,1.575,0.011,0.023,0.000,-0.980,-56.129,0.434,0.000,0.000,0.000,54.56,121.75,0.000,-1.000
0.000000000,1.675,0.011,0.023,0.000,-0.979,-56.100,0.438,0.000,0.000,0.000,54.56,121.75,0.000,-1.000
0.000000000,1.775,0.011,0.023,0.000,-0.979,-56.100,0.438,0.000,0.000,0.000,54.56,121.75,0.000,-1.000
0.000000000,1.875,0.011,0.023,0.000,-0.979,-56.071,0.441,0.000,0.000,0.000,54.56,121.65,0.000,0.000
0.000000000,1.975,0.011,0.023,0.000,-0.978,-56.040,0.442,0.000,0.000,0.000,54.56,121.65,0.000,0.000
0.000000000,2.075,0.011,0.023,0.000,-0.978,-56.018,0.443,0.000,0.000,0.000,54.56,121.65,0.000,0.000
0.000000000,2.176,0.011,0.023,0.000,-0.977,-55.996,0.444,0.000,0.000,0.000,54.56,121.65,0.000,0.000
0.000000000,2.275,0.011,0.023,0.000,-0.977,-55.959,0.445,0.000,0.000,0.000,54.56,121.65,0.000,0.000
0.000000000,2.375,0.011,0.023,0.000,-0.976,-55.920,0.446,0.000,0.000,0.000,54.56,121.65,0.000,0.000
0.000000000,2.475,0.011,0.023,0.000,-0.975,-55.879,0.448,0.000,0.000,0.000,54.56,121.65,0.000,0.000
0.000000000,2.575,0.011,0.023,0.000,-0.974,-55.821,0.451,0.000,0.000,0.000,54.56,121.65,0.000,0.000
0.000000000,2.675,0.011,0.023,0.000,-0.973,-55.776,0.453,0.000,0.000,0.000,54.56,121.65,0.000,0.000
0.000000000,2.775,0.011,0.022,0.000,-0.973,-55.728,0.455,0.000,0.000,0.000,54.56,121.65,0.000,0.000
0.000000000,2.875,0.011,0.022,0.000,-0.972,-55.679,0.457,0.000,0.000,0.000,54.56,122.32,0.000,0.000
0.000000000,2.979,0.011,0.022,0.000,-0.971,-55.663,0.458,0.000,0.000,0.000,54.56,122.32,0.000,0.000
0.000000000,3.077,0.010,0.022,0.000,-0.971,-55.612,0.460,0.000,0.000,0.000,54.56,122.32,0.000,0.000
0.000000000,3.175,0.010,0.022,0.000,-0.970,-55.560,0.462,0.000,0.000,0.000,54.56,122.32,0.000,0.000
0.000000000,3.277,0.010,0.022,0.000,-0.968,-55.491,0.464,0.000,0.000,0.000,54.56,122.32,0.000,0.000
0.000000000,3.377,0.010,0.022,0.000,-0.968,-55.491,0.464,0.000,0.000,0.000,54.56,122.32,0.000,0.000
0.000000000,3.475,0.010,0.022,0.000,-0.968,-55.438,0.466,0.000,0.000,0.000,54.56,122.32,0.000,0.000
0.000000000,3.575,0.010,0.022,0.000,-0.967,-55.384,0.468,0.000,0.000,0.000,54.56,122.32,0.000,0.000
0.000000000,3.675,0.010,0.022,0.000,-0.966,-55.330,0.470,0.000,0.000,0.000,54.56,122.32,0.000,0.000
0.000000000,3.779,0.010,0.022,0.000,-0.966,-55.330,0.470,0.000,0.000,0.000,54.56,122.32,0.000,0.000
0.000000000,3.875,0.010,0.022,0.000,-0.964,-55.259,0.472,0.000,0.000,0.000,54.64,122.32,0.000,0.000
0.000000000,3.975,0.010,0.022,0.000,-0.963,-55.203,0.474,0.000,0.000,0.000,54.64,122.32,0.000,0.000
0.000000000,4.075,0.010,0.022,0.000,-0.963,-55.147,0.476,0.000,0.000,0.000,54.64,122.32,0.000,0.000
0.000000000,4.175,0.010,0.022,0.000,-0.963,-55.147,0.476,0.000,0.000,0.000,54.64,122.32,0.000,0.000
0.000000000,4.275,0.011,0.022,0.000,-0.961,-55.073,0.478,0.000,0.000,0.000,54.64,122.32,0.000,0.000
0.000000000,4.376,0.011,0.022,0.000,-0.960,-55.018,0.480,0.000,0.000,0.000,54.64,122.32,0.000,0.000
0.000000000,4.476,0.011,0.022,0.000,-0.960,-54.999,0.480,0.000,0.000,0.000,54.64,122.32,0.000,0.000
0.000000000,4.579,0.011,0.022,0.000,-0.959,-54.962,0.481,0.000,0.000,0.000,54.64,122.32,0.000,0.000
0.000000000,4.675,0.012,0.022,0.000,-0.958,-54.887,0.483,0.000,0.000,0.000,54.64,122.32,0.000,0.000
0.000000000,4.776,0.012,0.022,0.000,-0.957,-54.830,0.486,0.000,0.000,0.000,54.64,122.32,0.000,0.000
0.000000000,4.875,0.012,0.022,0.000,-0.956,-54.792,0.488,0.000,0.000,0.000,54.64,122.38,0.000,0.000
0.000000000,4.977,0.012,0.022,0.000,-0.956,-54.773,0.490,0.000,0.000,0.000,54.64,122.38,0.000,0.000
0.000000000,5.076,0.012,0.022,0.000,-0.955,-54.718,0.494,0.000,0.000,0.000,54.64,122.38,0.000,0.000
0.000000000,5.175,0.012,0.022,0.000,-0.954,-54.643,0.500,0.000,0.000,0.000,54.64,122.38,0.000,0.000
0.000000000,5.275,0.011,0.022,0.000,-0.953,-54.588,0.504,0.000,0.000,0.000,54.64,122.38,0.000,0.000
0.000000000,5.375,0.011,0.022,0.000,-0.953,-54.588,0.504,0.000,0.000,0.000,54.64,122.38,0.000,0.000
0.000000000,5.475,0.011,0.022,0.000,-0.952,-54.532,0.508,0.000,0.000,0.000,54.64,122.38,0.000,0.000
