timestamp,elapsed_time,velocity_instant,velocity_average,acceleration,yaw_rad,yaw_deg,path_traveled,exploration_pct,og_pct,octomap_pct,exploration_rate,avg_exploration_rate,gt_known_cells,current_known_cells,matched_cells,free_ratio,occupied_ratio,unknown_ratio
0.000000000,0.087,0.545,0.593,0.000,-1.310,-75.047,111.713,0.000,0.000,0.000,0.000,-1.000,0,0,0,0.000,0.000,0.000
0.000000000,0.187,0.516,0.585,0.000,-1.354,-77.552,111.757,0.000,0.000,0.000,0.000,-1.000,0,0,0,0.000,0.000,0.000
0.000000000,0.288,0.502,0.580,0.000,-1.372,-78.600,111.774,0.000,0.000,0.000,0.000,-1.000,0,0,0,0.000,0.000,0.000
0.000000000,0.387,0.471,0.569,0.000,-1.408,-80.644,111.808,0.000,0.000,0.000,0.000,-1.000,0,0,0,0.000,0.000,0.000
0.000000000,0.489,0.451,0.560,0.000,-1.431,-81.969,111.829,0.000,0.000,0.000,0.000,-1.000,0,0,0,0.000,0.000,0.000
0.000000000,0.587,0.435,0.553,0.000,-1.448,-82.946,111.843,0.000,0.000,0.000,0.000,-1.000,0,0,0,0.000,0.000,0.000
0.000000000,0.688,0.419,0.546,0.000,-1.464,-83.902,111.858,0.000,0.000,0.000,0.000,-1.000,0,0,0,0.000,0.000,0.000
0.000000000,0.791,0.398,0.535,0.000,-1.486,-85.148,111.876,0.000,0.000,0.000,0.000,-1.000,0,0,0,0.000,0.000,0.000
0.000000000,0.887,0.382,0.526,0.000,-1.502,-86.056,111.889,0.000,0.000,0.000,0.000,-1.000,0,0,0,0.000,0.000,0.000
0.000000000,0.987,0.365,0.517,0.000,-1.517,-86.943,111.901,0.000,0.000,0.000,0.000,-1.000,0,0,0,0.000,0.000,0.000
0.000000000,1.087,0.343,0.504,0.000,-1.538,-88.095,111.918,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000
0.000000000,1.187,0.332,0.498,0.000,-1.547,-88.658,111.926,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000
0.000000000,1.287,0.315,0.487,0.000,-1.562,-89.485,111.937,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000
0.000000000,1.388,0.286,0.469,0.000,-1.585,-90.820,111.956,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000
0.000000000,1.487,0.259,0.450,0.000,-1.607,-92.100,111.974,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000
0.000000000,1.587,0.242,0.438,0.000,-1.620,-92.848,111.985,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000
0.000000000,1.690,0.206,0.409,0.000,-1.650,-94.533,112.009,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000
0.000000000,1.787,0.191,0.397,0.000,-1.662,-95.236,112.019,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000
0.000000000,1.887,0.173,0.380,0.000,-1.678,-96.157,112.032,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000
0.000000000,1.989,0.159,0.367,0.000,-1.690,-96.836,112.041,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000
0.000000000,2.090,0.147,0.354,0.000,-1.702,-97.503,112.051,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000
0.000000000,2.188,0.129,0.333,0.000,-1.721,-98.582,112.066,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000
0.000000000,2.287,0.113,0.313,0.000,-1.738,-99.594,112.081,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000
0.000000000,2.387,0.104,0.301,0.000,-1.748,-100.153,112.090,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000
