timestamp,elapsed_time,velocity_instant,velocity_average,acceleration,yaw_rad,yaw_deg,path_traveled,exploration_pct,2d_pct,3d_pct,explored_area_m2,explored_volume_m3,exploration_rate,avg_exploration_rate
0.000000000,0.070,0.008,0.031,0.000,-1.653,-94.723,2.649,0.000,0.000,0.000,24.52,49.36,0.000,-1.000
0.000000000,0.170,0.008,0.031,0.000,-1.653,-94.721,2.650,0.000,0.000,0.000,24.52,49.36,0.000,-1.000
0.000000000,0.270,0.008,0.031,0.000,-1.653,-94.721,2.652,0.000,0.000,0.000,24.52,49.38,0.000,-1.000
0.000000000,0.370,0.008,0.031,0.000,-1.653,-94.721,2.653,0.000,0.000,0.000,24.52,49.38,0.000,-1.000
0.000000000,0.470,0.008,0.031,0.000,-1.653,-94.721,2.654,0.000,0.000,0.000,24.52,49.38,0.000,-1.000
0.000000000,0.570,0.007,0.031,0.000,-1.653,-94.722,2.655,0.000,0.000,0.000,24.52,49.38,0.000,-1.000
0.000000000,0.670,0.007,0.030,0.000,-1.653,-94.723,2.656,0.000,0.000,0.000,24.52,49.38,0.000,-1.000
0.000000000,0.770,0.007,0.030,0.000,-1.653,-94.726,2.658,0.000,0.000,0.000,24.52,49.38,0.000,-1.000
0.000000000,0.870,0.007,0.030,0.000,-1.653,-94.738,2.660,0.000,0.000,0.000,24.52,49.38,0.000,-1.000
0.000000000,0.971,0.006,0.030,0.000,-1.654,-94.770,2.661,0.000,0.000,0.000,24.52,49.38,0.000,-1.000
0.000000000,1.073,0.005,0.030,0.000,-1.654,-94.786,2.662,0.000,0.000,0.000,24.52,49.38,0.000,-1.000
0.000000000,1.170,0.003,0.030,0.000,-1.656,-94.856,2.663,0.000,0.000,0.000,24.52,49.38,0.000,-1.000
0.000000000,1.270,0.005,0.030,0.000,-1.657,-94.962,2.665,0.000,0.000,0.000,24.52,50.30,0.000,0.000
0.000000000,1.370,0.007,0.030,0.000,-1.658,-95.007,2.665,0.000,0.000,0.000,24.52,50.30,0.000,0.000
0.000000000,1.470,0.012,0.030,0.000,-1.660,-95.109,2.666,0.000,0.000,0.000,24.52,50.30,0.000,0.000
0.000000000,1.570,0.025,0.030,0.000,-1.664,-95.368,2.669,0.000,0.000,0.000,24.52,50.30,0.000,0.000
0.000000000,1.670,0.038,0.030,0.000,-1.669,-95.611,2.670,0.000,0.000,0.000,24.52,50.30,0.000,0.000
