timestamp,elapsed_time,velocity_instant,velocity_average,acceleration,yaw_rad,yaw_deg,path_traveled,exploration_pct,2d_pct,3d_pct,explored_area_m2,explored_volume_m3,exploration_rate,avg_exploration_rate
0.000000000,0.087,0.007,0.021,0.000,-1.676,-96.008,1.224,0.000,0.000,0.000,24.20,44.10,0.000,-1.000
0.000000000,0.187,0.007,0.021,0.000,-1.676,-96.007,1.226,0.000,0.000,0.000,24.20,44.10,0.000,-1.000
0.000000000,0.287,0.006,0.021,0.000,-1.676,-96.006,1.228,0.000,0.000,0.000,24.20,44.10,0.000,-1.000
0.000000000,0.387,0.006,0.021,0.000,-1.676,-96.006,1.230,0.000,0.000,0.000,24.20,44.10,0.000,-1.000
0.000000000,0.487,0.006,0.021,0.000,-1.676,-96.006,1.232,0.000,0.000,0.000,24.20,44.10,0.000,-1.000
0.000000000,0.587,0.006,0.021,0.000,-1.676,-96.005,1.234,0.000,0.000,0.000,24.20,44.10,0.000,-1.000
0.000000000,0.687,0.006,0.021,0.000,-1.676,-96.005,1.236,0.000,0.000,0.000,24.20,44.10,0.000,-1.000
0.000000000,0.787,0.006,0.021,0.000,-1.676,-96.004,1.238,0.000,0.000,0.000,24.20,44.10,0.000,-1.000
0.000000000,0.887,0.006,0.021,0.000,-1.676,-96.003,1.240,0.000,0.000,0.000,24.20,44.10,0.000,-1.000
0.000000000,0.987,0.006,0.021,0.000,-1.676,-96.003,1.241,0.000,0.000,0.000,24.20,43.70,0.000,-1.000
0.000000000,1.087,0.006,0.021,0.000,-1.676,-96.000,1.245,0.000,0.000,0.000,24.20,43.70,0.000,-1.000
0.000000000,1.187,0.006,0.021,0.000,-1.676,-96.000,1.247,0.000,0.000,0.000,24.20,43.70,0.000,-1.000
0.000000000,1.287,0.006,0.021,0.000,-1.676,-96.000,1.249,0.000,0.000,0.000,24.20,43.70,0.000,-1.000
0.000000000,1.387,0.006,0.020,0.000,-1.676,-96.000,1.251,0.000,0.000,0.000,24.20,43.70,0.000,-1.000
0.000000000,1.487,0.006,0.020,0.000,-1.676,-96.000,1.253,0.000,0.000,0.000,24.20,43.70,0.000,-1.000
0.000000000,1.587,0.006,0.021,0.000,-1.676,-95.999,1.255,0.000,0.000,0.000,24.20,43.70,0.000,-1.000
0.000000000,1.687,0.006,0.020,0.000,-1.675,-95.998,1.257,0.000,0.000,0.000,24.20,43.70,0.000,-1.000
0.000000000,1.787,0.006,0.020,0.000,-1.675,-95.997,1.258,0.000,0.000,0.000,24.20,43.70,0.000,-1.000
0.000000000,1.887,0.006,0.021,0.000,-1.675,-95.997,1.260,0.000,0.000,0.000,24.20,43.70,0.000,-1.000
0.000000000,1.987,0.006,0.021,0.000,-1.675,-95.996,1.262,0.000,0.000,0.000,24.20,43.58,0.000,0.000
0.000000000,2.087,0.006,0.021,0.000,-1.675,-95.995,1.266,0.000,0.000,0.000,24.20,43.58,0.000,0.000
0.000000000,2.187,0.006,0.021,0.000,-1.675,-95.995,1.268,0.000,0.000,0.000,24.20,43.58,0.000,0.000
0.000000000,2.287,0.007,0.021,0.000,-1.675,-95.995,1.270,0.000,0.000,0.000,24.20,43.58,0.000,0.000
0.000000000,2.387,0.007,0.021,0.000,-1.675,-95.994,1.274,0.000,0.000,0.000,24.20,43.58,0.000,0.000
0.000000000,2.487,0.007,0.021,0.000,-1.675,-95.993,1.275,0.000,0.000,0.000,24.20,43.58,0.000,0.000
0.000000000,2.587,0.007,0.021,0.000,-1.675,-95.993,1.277,0.000,0.000,0.000,24.20,43.58,0.000,0.000
0.000000000,2.688,0.007,0.021,0.000,-1.675,-95.993,1.279,0.000,0.000,0.000,24.20,43.58,0.000,0.000
0.000000000,2.787,0.007,0.021,0.000,-1.675,-95.993,1.281,0.000,0.000,0.000,24.20,43.58,0.000,0.000
0.000000000,2.887,0.007,0.021,0.000,-1.675,-95.992,1.285,0.000,0.000,0.000,24.20,43.58,0.000,0.000
0.000000000,2.987,0.007,0.021,0.000,-1.675,-95.992,1.287,0.000,0.000,0.000,24.20,44.33,0.000,0.000
0.000000000,3.087,0.007,0.021,0.000,-1.675,-95.992,1.289,0.000,0.000,0.000,24.20,44.33,0.000,0.000
0.000000000,3.187,0.007,0.021,0.000,-1.675,-95.992,1.291,0.000,0.000,0.000,24.20,44.33,0.000,0.000
0.000000000,3.287,0.007,0.021,0.000,-1.675,-95.992,1.292,0.000,0.000,0.000,24.20,44.33,0.000,0.000
0.000000000,3.387,0.007,0.021,0.000,-1.675,-95.992,1.294,0.000,0.000,0.000,24.20,44.33,0.000,0.000
0.000000000,3.487,0.007,0.021,0.000,-1.675,-95.993,1.296,0.000,0.000,0.000,24.20,44.33,0.000,0.000
0.000000000,3.587,0.007,0.021,0.000,-1.675,-95.993,1.298,0.000,0.000,0.000,24.20,44.33,0.000,0.000
0.000000000,3.687,0.007,0.021,0.000,-1.675,-95.993,1.300,0.000,0.000,0.000,24.20,44.33,0.000,0.000
0.000000000,3.787,0.007,0.021,0.000,-1.675,-95.992,1.302,0.000,0.000,0.000,24.20,44.33,0.000,0.000
0.000000000,3.887,0.007,0.021,0.000,-1.675,-95.992,1.305,0.000,0.000,0.000,24.20,44.33,0.000,0.000
0.000000000,3.987,0.008,0.021,0.000,-1.675,-95.991,1.307,0.000,0.000,0.000,24.20,44.16,0.000,0.000
0.000000000,4.087,0.008,0.021,0.000,-1.675,-95.991,1.309,0.000,0.000,0.000,24.20,44.16,0.000,0.000
0.000000000,4.187,0.008,0.021,0.000,-1.675,-95.991,1.310,0.000,0.000,0.000,24.20,44.16,0.000,0.000
0.000000000,4.287,0.008,0.021,0.000,-1.675,-95.991,1.312,0.000,0.000,0.000,24.20,44.16,0.000,0.000
0.000000000,4.387,0.008,0.021,0.000,-1.675,-95.991,1.314,0.000,0.000,0.000,24.20,44.16,0.000,0.000
0.000000000,4.487,0.008,0.021,0.000,-1.675,-95.990,1.315,0.000,0.000,0.000,24.20,44.16,0.000,0.000
0.000000000,4.587,0.008,0.021,0.000,-1.675,-95.990,1.317,0.000,0.000,0.000,24.20,44.16,0.000,0.000
0.000000000,4.687,0.008,0.021,0.000,-1.675,-95.990,1.319,0.000,0.000,0.000,24.20,44.16,0.000,0.000
0.000000000,4.787,0.008,0.021,0.000,-1.675,-95.989,1.322,0.000,0.000,0.000,24.20,44.16,0.000,0.000
0.000000000,4.887,0.008,0.021,0.000,-1.675,-95.989,1.324,0.000,0.000,0.000,24.20,44.16,0.000,0.000
0.000000000,4.988,0.008,0.021,0.000,-1.675,-95.988,1.325,0.000,0.000,0.000,24.20,43.54,0.000,0.000
0.000000000,5.087,0.008,0.021,0.000,-1.675,-95.987,1.327,0.000,0.000,0.000,24.20,43.54,0.000,0.000
0.000000000,5.187,0.008,0.021,0.000,-1.675,-95.987,1.328,0.000,0.000,0.000,24.20,43.54,0.000,0.000
0.000000000,5.287,0.007,0.021,0.000,-1.675,-95.987,1.332,0.000,0.000,0.000,24.20,43.54,0.000,0.000
0.000000000,5.387,0.007,0.021,0.000,-1.675,-95.986,1.333,0.000,0.000,0.000,24.20,43.54,0.000,0.000
0.000000000,5.487,0.007,0.021,0.000,-1.675,-95.986,1.335,0.000,0.000,0.000,24.20,43.54,0.000,0.000
0.000000000,5.587,0.007,0.021,0.000,-1.675,-95.986,1.336,0.000,0.000,0.000,24.20,43.54,0.000,0.000
0.000000000,5.687,0.007,0.020,0.000,-1.675,-95.986,1.338,0.000,0.000,0.000,24.20,43.54,0.000,0.000
0.000000000,5.787,0.007,0.020,0.000,-1.675,-95.985,1.341,0.000,0.000,0.000,24.20,43.54,0.000,0.000
0.000000000,5.887,0.007,0.020,0.000,-1.675,-95.984,1.342,0.000,0.000,0.000,24.20,43.54,0.000,0.000
0.000000000,5.987,0.007,0.020,0.000,-1.675,-95.984,1.344,0.000,0.000,0.000,24.20,44.11,0.000,0.000
0.000000000,6.087,0.007,0.020,0.000,-1.675,-95.984,1.345,0.000,0.000,0.000,24.20,44.11,0.000,0.000
0.000000000,6.187,0.007,0.020,0.000,-1.675,-95.984,1.347,0.000,0.000,0.000,24.20,44.11,0.000,0.000
0.000000000,6.287,0.007,0.020,0.000,-1.675,-95.984,1.350,0.000,0.000,0.000,24.20,44.11,0.000,0.000
0.000000000,6.387,0.007,0.020,0.000,-1.675,-95.984,1.351,0.000,0.000,0.000,24.20,44.11,0.000,0.000
0.000000000,6.487,0.007,0.020,0.000,-1.675,-95.984,1.353,0.000,0.000,0.000,24.20,44.11,0.000,0.000
0.000000000,6.587,0.006,0.020,0.000,-1.675,-95.984,1.354,0.000,0.000,0.000,24.20,44.11,0.000,0.000
0.000000000,6.687,0.006,0.020,0.000,-1.675,-95.984,1.356,0.000,0.000,0.000,24.20,44.11,0.000,0.000
0.000000000,6.787,0.006,0.020,0.000,-1.675,-95.984,1.357,0.000,0.000,0.000,24.20,44.11,0.000,0.000
0.000000000,6.887,0.006,0.020,0.000,-1.675,-95.984,1.360,0.000,0.000,0.000,24.20,44.11,0.000,0.000
0.000000000,6.987,0.006,0.020,0.000,-1.675,-95.984,1.361,0.000,0.000,0.000,24.20,44.32,0.000,0.000
0.000000000,7.087,0.006,0.020,0.000,-1.675,-95.983,1.362,0.000,0.000,0.000,24.20,44.32,0.000,0.000
0.000000000,7.187,0.006,0.020,0.000,-1.675,-95.983,1.365,0.000,0.000,0.000,24.20,44.32,0.000,0.000
0.000000000,7.287,0.006,0.020,0.000,-1.675,-95.983,1.366,0.000,0.000,0.000,24.20,44.32,0.000,0.000
0.000000000,7.387,0.006,0.020,0.000,-1.675,-95.983,1.368,0.000,0.000,0.000,24.20,44.32,0.000,0.000
0.000000000,7.488,0.006,0.020,0.000,-1.675,-95.983,1.369,0.000,0.000,0.000,24.20,44.32,0.000,0.000
0.000000000,7.587,0.006,0.020,0.000,-1.675,-95.984,1.371,0.000,0.000,0.000,24.20,44.32,0.000,0.000
0.000000000,7.687,0.006,0.020,0.000,-1.675,-95.985,1.373,0.000,0.000,0.000,24.20,44.32,0.000,0.000
0.000000000,7.787,0.006,0.020,0.000,-1.675,-95.985,1.374,0.000,0.000,0.000,24.20,44.32,0.000,0.000
0.000000000,7.887,0.006,0.020,0.000,-1.675,-95.985,1.375,0.000,0.000,0.000,24.20,44.32,0.000,0.000
0.000000000,7.987,0.006,0.020,0.000,-1.675,-95.986,1.377,0.000,0.000,0.000,24.20,44.30,0.000,0.000
0.000000000,8.089,0.006,0.020,0.000,-1.675,-95.986,1.379,0.000,0.000,0.000,24.20,44.30,0.000,0.000
0.000000000,8.187,0.006,0.020,0.000,-1.675,-95.986,1.380,0.000,0.000,0.000,24.20,44.30,0.000,0.000
0.000000000,8.288,0.006,0.020,0.000,-1.675,-95.986,1.381,0.000,0.000,0.000,24.20,44.30,0.000,0.000
0.000000000,8.387,0.006,0.020,0.000,-1.675,-95.987,1.382,0.000,0.000,0.000,24.20,44.30,0.000,0.000
0.000000000,8.487,0.006,0.020,0.000,-1.675,-95.987,1.384,0.000,0.000,0.000,24.20,44.30,0.000,0.000
0.000000000,8.587,0.006,0.020,0.000,-1.675,-95.987,1.385,0.000,0.000,0.000,24.20,44.30,0.000,0.000
0.000000000,8.687,0.006,0.020,0.000,-1.675,-95.987,1.386,0.000,0.000,0.000,24.20,44.30,0.000,0.000
0.000000000,8.787,0.006,0.020,0.000,-1.675,-95.987,1.389,0.000,0.000,0.000,24.20,44.30,0.000,0.000
0.000000000,8.887,0.006,0.020,0.000,-1.675,-95.987,1.390,0.000,0.000,0.000,24.20,44.30,0.000,0.000
0.000000000,8.987,0.006,0.020,0.000,-1.675,-95.988,1.391,0.000,0.000,0.000,24.20,44.30,0.000,0.000
0.000000000,9.088,0.006,0.020,0.000,-1.675,-95.989,1.393,0.000,0.000,0.000,24.20,44.30,0.000,0.000
0.000000000,9.187,0.006,0.020,0.000,-1.675,-95.989,1.394,0.000,0.000,0.000,24.20,44.30,0.000,0.000
0.000000000,9.287,0.006,0.020,0.000,-1.675,-95.989,1.395,0.000,0.000,0.000,24.20,44.30,0.000,0.000
0.000000000,9.388,0.006,0.020,0.000,-1.675,-95.988,1.396,0.000,0.000,0.000,24.20,44.30,0.000,0.000
0.000000000,9.488,0.006,0.020,0.000,-1.675,-95.988,1.397,0.000,0.000,0.000,24.20,44.30,0.000,0.000
0.000000000,9.587,0.006,0.020,0.000,-1.675,-95.988,1.398,0.000,0.000,0.000,24.20,44.30,0.000,0.000
0.000000000,9.687,0.006,0.020,0.000,-1.675,-95.988,1.399,0.000,0.000,0.000,24.20,44.30,0.000,0.000
0.000000000,9.788,0.006,0.020,0.000,-1.675,-95.987,1.401,0.000,0.000,0.000,24.20,44.30,0.000,0.000
0.000000000,9.888,0.006,0.020,0.000,-1.675,-95.986,1.402,0.000,0.000,0.000,24.20,44.30,0.000,0.000
0.000000000,9.988,0.006,0.020,0.000,-1.675,-95.986,1.403,0.000,0.000,0.000,24.20,45.01,0.000,0.000
0.000000000,10.088,0.006,0.020,0.000,-1.675,-95.986,1.404,0.000,0.000,0.000,24.20,45.01,0.000,0.000
0.000000000,10.187,0.006,0.020,0.000,-1.675,-95.986,1.404,0.000,0.000,0.000,24.20,45.01,0.000,0.000
0.000000000,10.288,0.006,0.020,0.000,-1.675,-95.985,1.405,0.000,0.000,0.000,24.20,45.01,0.000,0.000
