timestamp,elapsed_time,velocity_instant,velocity_average,acceleration,yaw_rad,yaw_deg,path_traveled,exploration_pct,2d_pct,3d_pct,explored_area_m2,explored_volume_m3,exploration_rate,avg_exploration_rate
0.000000000,0.066,0.007,0.011,0.000,-1.694,-97.084,0.486,1.086,2.172,0.000,21.28,25.79,0.000,-1.000
0.000000000,0.167,0.007,0.011,0.000,-1.694,-97.082,0.487,1.086,2.172,0.000,21.28,25.79,0.000,-1.000
0.000000000,0.267,0.007,0.011,0.000,-1.694,-97.080,0.488,1.086,2.172,0.000,21.28,25.79,0.000,-1.000
0.000000000,0.367,0.007,0.011,0.000,-1.694,-97.078,0.488,1.086,2.172,0.000,21.28,25.79,0.000,-1.000
0.000000000,0.468,0.007,0.011,0.000,-1.694,-97.070,0.489,1.086,2.172,0.000,21.28,25.79,0.000,-1.000
0.000000000,0.567,0.007,0.011,0.000,-1.694,-97.053,0.489,1.086,2.172,0.000,21.28,25.79,0.000,-1.000
0.000000000,0.666,0.007,0.011,0.000,-1.693,-97.006,0.490,1.086,2.172,0.000,21.28,25.79,0.000,-1.000
0.000000000,0.769,0.009,0.011,0.000,-1.691,-96.915,0.490,1.086,2.172,0.000,21.28,25.79,0.000,-1.000
0.000000000,0.867,0.011,0.011,0.000,-1.690,-96.833,0.491,1.086,2.172,0.000,21.28,25.79,0.000,-1.000
0.000000000,0.968,0.015,0.011,0.000,-1.687,-96.686,0.491,1.086,2.172,0.000,21.28,25.69,0.000,-1.000
0.000000000,1.067,0.023,0.011,0.000,-1.683,-96.432,0.491,1.086,2.172,0.000,21.28,25.69,0.000,-1.000
0.000000000,1.168,0.035,0.011,0.000,-1.676,-96.007,0.492,1.086,2.172,0.000,21.28,25.69,0.000,-1.000
0.000000000,1.267,0.043,0.011,0.000,-1.671,-95.740,0.493,1.086,2.172,0.000,21.28,25.69,0.000,-1.000
0.000000000,1.366,0.055,0.011,0.000,-1.664,-95.324,0.495,1.086,2.172,0.000,21.28,25.69,0.000,-1.000
