timestamp,elapsed_time,velocity_instant,velocity_average,acceleration,yaw_rad,yaw_deg,path_traveled,exploration_pct,og_pct,octomap_pct,exploration_rate,avg_exploration_rate,gt_known_cells,current_known_cells,matched_cells,free_ratio,occupied_ratio,unknown_ratio
0.000000000,0.075,0.005,0.005,0.000,-1.649,-94.456,1.823,0.000,0.000,0.000,0.000,-1.000,0,0,0,0.000,0.000,0.000
0.000000000,0.176,0.006,0.005,0.000,-1.648,-94.441,1.825,0.000,0.000,0.000,0.000,-1.000,0,0,0,0.000,0.000,0.000
0.000000000,0.275,0.008,0.006,0.000,-1.648,-94.425,1.828,0.000,0.000,0.000,0.000,-1.000,0,0,0,0.000,0.000,0.000
0.000000000,0.374,0.009,0.006,0.000,-1.648,-94.416,1.831,0.000,0.000,0.000,0.000,-1.000,0,0,0,0.000,0.000,0.000
0.000000000,0.475,0.009,0.006,0.000,-1.648,-94.430,1.833,0.000,0.000,0.000,0.000,-1.000,0,0,0,0.000,0.000,0.000
0.000000000,0.574,0.007,0.006,0.000,-1.649,-94.485,1.834,0.000,0.000,0.000,0.000,-1.000,0,0,0,0.000,0.000,0.000
0.000000000,0.675,0.005,0.006,0.000,-1.650,-94.540,1.835,0.000,0.000,0.000,0.000,-1.000,0,0,0,0.000,0.000,0.000
0.000000000,0.774,0.004,0.006,0.000,-1.651,-94.611,1.836,0.000,0.000,0.000,0.000,-1.000,0,0,0,0.000,0.000,0.000
0.000000000,0.875,0.007,0.006,0.000,-1.653,-94.697,1.836,0.000,0.000,0.000,0.000,-1.000,0,0,0,0.000,0.000,0.000
0.000000000,0.974,0.014,0.007,0.000,-1.655,-94.827,1.836,0.000,0.000,0.000,0.000,-1.000,0,0,0,0.000,0.000,0.000
0.000000000,1.078,0.020,0.007,0.000,-1.657,-94.915,1.837,0.000,0.000,0.000,0.000,-1.000,0,0,0,0.000,0.000,0.000
0.000000000,1.175,0.037,0.010,0.000,-1.661,-95.146,1.839,0.000,0.000,0.000,0.000,-1.000,0,0,0,0.000,0.000,0.000
