timestamp,elapsed_time,velocity_instant,velocity_average,acceleration,yaw_rad,yaw_deg,path_traveled,exploration_pct,2d_pct,3d_pct,explored_area_m2,explored_volume_m3,exploration_rate,avg_exploration_rate
0.000000000,0.087,1.227,0.174,0.000,-2.941,-168.488,11.041,3.683,7.366,0.000,72.16,159.12,0.001,-1.000
0.000000000,0.186,1.230,0.175,0.000,-2.947,-168.838,11.081,3.683,7.366,0.000,72.16,159.12,0.001,-1.000
0.000000000,0.286,1.234,0.175,0.000,-2.957,-169.421,11.149,3.683,7.366,0.000,72.16,159.12,0.001,-1.000
0.000000000,0.387,1.235,0.176,0.000,-2.964,-169.815,11.197,3.715,7.431,0.000,72.80,159.59,0.001,-1.000
0.000000000,0.487,1.235,0.176,0.000,-2.970,-170.194,11.245,3.715,7.431,0.000,72.80,159.59,0.001,-1.000
0.000000000,0.587,1.235,0.177,0.000,-2.976,-170.486,11.283,3.715,7.431,0.000,72.80,159.59,0.001,-1.000
0.000000000,0.686,1.235,0.177,0.000,-2.979,-170.699,11.312,3.715,7.431,0.000,72.80,159.59,0.001,-1.000
0.000000000,0.786,1.234,0.177,0.000,-2.985,-171.044,11.360,3.715,7.431,0.000,72.80,159.59,0.001,-1.000
0.000000000,0.886,1.232,0.178,0.000,-2.990,-171.310,11.398,3.715,7.431,0.000,72.80,159.59,0.001,-1.000
0.000000000,0.986,1.230,0.178,0.000,-2.997,-171.698,11.454,3.715,7.431,0.000,72.80,159.59,0.001,-1.000
0.000000000,1.087,1.229,0.179,0.000,-3.002,-172.008,11.500,3.715,7.431,0.000,72.80,159.59,0.001,-1.000
0.000000000,1.187,1.227,0.179,0.000,-3.007,-172.308,11.547,3.715,7.431,0.000,72.80,159.59,0.001,-1.000
0.000000000,1.288,1.227,0.180,0.000,-3.011,-172.540,11.584,3.715,7.431,0.000,72.80,159.59,0.001,-1.000
0.000000000,1.391,1.226,0.180,0.000,-3.016,-172.819,11.630,3.715,7.431,0.000,72.80,159.59,0.000,0.000
0.000000000,1.486,1.226,0.180,0.000,-3.020,-173.034,11.667,3.715,7.431,0.000,72.80,159.59,0.000,0.000
0.000000000,1.587,1.226,0.181,0.000,-3.024,-173.242,11.703,3.715,7.431,0.000,72.80,159.59,0.000,0.000
0.000000000,1.687,1.226,0.181,0.000,-3.026,-173.393,11.731,3.715,7.431,0.000,72.80,159.59,0.000,0.000
0.000000000,1.787,1.226,0.181,0.000,-3.031,-173.639,11.777,3.715,7.431,0.000,72.80,159.59,0.000,0.000
0.000000000,1.887,1.226,0.181,0.000,-3.034,-173.827,11.814,3.715,7.431,0.000,72.80,159.59,0.000,0.000
0.000000000,1.986,1.226,0.182,0.000,-3.039,-174.100,11.869,3.715,7.431,0.000,72.80,159.59,0.000,0.000
0.000000000,2.086,1.227,0.182,0.000,-3.042,-174.274,11.906,3.715,7.431,0.000,72.80,159.59,0.000,0.000
0.000000000,2.187,1.227,0.183,0.000,-3.045,-174.444,11.942,3.715,7.431,0.000,72.80,159.59,0.000,0.000
0.000000000,2.287,1.229,0.183,0.000,-3.048,-174.649,11.989,3.715,7.431,0.000,72.80,159.59,0.000,0.000
0.000000000,2.387,1.230,0.183,0.000,-3.052,-174.847,12.035,3.832,7.664,0.000,75.08,162.80,0.116,0.012
0.000000000,2.487,1.231,0.184,0.000,-3.054,-175.000,12.072,3.832,7.664,0.000,75.08,162.80,0.116,0.012
0.000000000,2.586,1.233,0.184,0.000,-3.058,-175.185,12.118,3.832,7.664,0.000,75.08,162.80,0.116,0.012
0.000000000,2.686,1.235,0.184,0.000,-3.060,-175.328,12.155,3.832,7.664,0.000,75.08,162.80,0.116,0.012
0.000000000,2.786,1.238,0.185,0.000,-3.064,-175.532,12.211,3.832,7.664,0.000,75.08,162.80,0.116,0.012
0.000000000,2.887,1.240,0.185,0.000,-3.066,-175.697,12.258,3.832,7.664,0.000,75.08,162.80,0.116,0.012
0.000000000,2.987,1.241,0.186,0.000,-3.069,-175.857,12.304,3.832,7.664,0.000,75.08,162.80,0.116,0.012
0.000000000,3.087,1.242,0.186,0.000,-3.072,-176.009,12.351,3.832,7.664,0.000,75.08,162.80,0.116,0.012
0.000000000,3.186,1.242,0.187,0.000,-3.075,-176.186,12.407,3.832,7.664,0.000,75.08,162.80,0.116,0.012
0.000000000,3.286,1.242,0.187,0.000,-3.077,-176.299,12.445,3.832,7.664,0.000,75.08,162.80,0.116,0.012
0.000000000,3.387,1.242,0.188,0.000,-3.079,-176.436,12.492,3.891,7.782,0.000,76.24,162.95,0.059,0.016
0.000000000,3.486,1.241,0.188,0.000,-3.082,-176.566,12.539,3.891,7.782,0.000,76.24,162.95,0.059,0.016
0.000000000,3.586,1.240,0.188,0.000,-3.084,-176.715,12.596,3.891,7.782,0.000,76.24,162.95,0.059,0.016
0.000000000,3.687,1.238,0.189,0.000,-3.086,-176.831,12.643,3.891,7.782,0.000,76.24,162.95,0.059,0.016
0.000000000,3.787,1.236,0.189,0.000,-3.088,-176.943,12.690,3.891,7.782,0.000,76.24,162.95,0.059,0.016
0.000000000,3.887,1.234,0.190,0.000,-3.090,-177.029,12.728,3.891,7.782,0.000,76.24,162.95,0.059,0.016
0.000000000,3.987,1.232,0.190,0.000,-3.091,-177.113,12.766,3.891,7.782,0.000,76.24,162.95,0.059,0.016
0.000000000,4.087,1.231,0.190,0.000,-3.092,-177.174,12.794,3.891,7.782,0.000,76.24,162.95,0.059,0.016
0.000000000,4.186,1.229,0.190,0.000,-3.093,-177.232,12.822,3.891,7.782,0.000,76.24,162.95,0.059,0.016
0.000000000,4.287,1.227,0.191,0.000,-3.095,-177.327,12.869,3.891,7.782,0.000,76.24,162.95,0.059,0.016
0.000000000,4.387,1.225,0.191,0.000,-3.097,-177.418,12.915,4.028,8.056,0.000,78.92,164.56,0.137,0.028
0.000000000,4.487,1.224,0.191,0.000,-3.098,-177.508,12.962,4.028,8.056,0.000,78.92,164.56,0.137,0.028
0.000000000,4.586,1.222,0.192,0.000,-3.100,-177.595,13.009,4.028,8.056,0.000,78.92,164.56,0.137,0.028
0.000000000,4.687,1.222,0.192,0.000,-3.101,-177.679,13.056,4.028,8.056,0.000,78.92,164.56,0.137,0.028
0.000000000,4.787,1.221,0.193,0.000,-3.102,-177.759,13.103,4.028,8.056,0.000,78.92,164.56,0.137,0.028
0.000000000,4.887,1.220,0.193,0.000,-3.104,-177.821,13.141,4.028,8.056,0.000,78.92,164.56,0.137,0.028
0.000000000,4.987,1.220,0.193,0.000,-3.105,-177.896,13.188,4.028,8.056,0.000,78.92,164.56,0.137,0.028
0.000000000,5.086,1.220,0.194,0.000,-3.106,-177.954,13.226,4.028,8.056,0.000,78.92,164.56,0.137,0.028
