timestamp,elapsed_time,velocity_instant,velocity_average,acceleration,yaw_rad,yaw_deg,path_traveled,exploration_pct,2d_pct,3d_pct,explored_area_m2,explored_volume_m3,exploration_rate,avg_exploration_rate
0.000000000,0.087,0.012,0.072,0.000,-1.675,-95.977,1.402,0.000,0.000,0.000,13.64,17.47,0.000,-1.000
0.000000000,0.187,0.011,0.072,0.000,-1.675,-95.978,1.405,0.000,0.000,0.000,13.64,17.47,0.000,-1.000
0.000000000,0.286,0.011,0.072,0.000,-1.675,-95.979,1.409,0.000,0.000,0.000,13.64,17.47,0.000,-1.000
0.000000000,0.387,0.010,0.071,0.000,-1.675,-95.982,1.413,0.000,0.000,0.000,13.68,17.51,0.000,-1.000
0.000000000,0.487,0.010,0.071,0.000,-1.675,-95.984,1.417,0.000,0.000,0.000,13.68,17.51,0.000,-1.000
0.000000000,0.588,0.009,0.071,0.000,-1.675,-95.986,1.420,0.000,0.000,0.000,13.68,17.51,0.000,-1.000
0.000000000,0.687,0.009,0.071,0.000,-1.675,-95.989,1.424,0.000,0.000,0.000,13.68,17.51,0.000,-1.000
0.000000000,0.791,0.009,0.071,0.000,-1.675,-95.991,1.428,0.000,0.000,0.000,13.68,17.51,0.000,-1.000
0.000000000,0.887,0.008,0.071,0.000,-1.675,-95.993,1.433,0.000,0.000,0.000,13.68,17.51,0.000,-1.000
0.000000000,0.989,0.008,0.071,0.000,-1.675,-95.994,1.437,0.000,0.000,0.000,13.68,17.51,0.000,-1.000
0.000000000,1.087,0.008,0.070,0.000,-1.675,-95.995,1.440,0.000,0.000,0.000,13.68,17.51,0.000,-1.000
0.000000000,1.187,0.008,0.070,0.000,-1.675,-95.996,1.446,0.000,0.000,0.000,13.68,17.51,0.000,-1.000
0.000000000,1.287,0.008,0.070,0.000,-1.675,-95.998,1.450,0.000,0.000,0.000,13.68,17.51,0.000,-1.000
0.000000000,1.387,0.008,0.070,0.000,-1.675,-95.998,1.454,0.000,0.000,0.000,13.68,18.09,0.000,0.000
0.000000000,1.487,0.008,0.070,0.000,-1.675,-95.999,1.460,0.000,0.000,0.000,13.68,18.09,0.000,0.000
0.000000000,1.588,0.008,0.070,0.000,-1.675,-95.998,1.463,0.000,0.000,0.000,13.68,18.09,0.000,0.000
0.000000000,1.687,0.009,0.070,0.000,-1.675,-95.998,1.467,0.000,0.000,0.000,13.68,18.09,0.000,0.000
0.000000000,1.787,0.010,0.070,0.000,-1.675,-95.998,1.472,0.000,0.000,0.000,13.68,18.09,0.000,0.000
0.000000000,1.888,0.010,0.069,0.000,-1.676,-96.000,1.475,0.000,0.000,0.000,13.68,18.09,0.000,0.000
0.000000000,1.987,0.011,0.069,0.000,-1.676,-96.018,1.478,0.000,0.000,0.000,13.68,18.09,0.000,0.000
0.000000000,2.086,0.008,0.069,0.000,-1.677,-96.084,1.479,0.000,0.000,0.000,13.68,18.09,0.000,0.000
0.000000000,2.186,0.009,0.069,0.000,-1.682,-96.379,1.481,0.000,0.000,0.000,13.68,18.09,0.000,0.000
0.000000000,2.287,0.031,0.068,0.000,-1.690,-96.850,1.483,0.000,0.000,0.000,13.68,18.09,0.000,0.000
0.000000000,2.387,0.051,0.068,0.000,-1.698,-97.278,1.485,0.000,0.000,0.000,13.72,18.19,0.000,0.000
0.000000000,2.487,0.086,0.068,0.000,-1.712,-98.083,1.489,0.000,0.000,0.000,13.72,18.19,0.000,0.000
0.000000000,2.587,0.113,0.068,0.000,-1.723,-98.719,1.493,0.000,0.000,0.000,13.72,18.19,0.000,0.000
0.000000000,2.687,0.135,0.068,0.000,-1.732,-99.245,1.497,0.000,0.000,0.000,13.72,18.19,0.000,0.000
