timestamp,elapsed_time,velocity_instant,velocity_average,acceleration,yaw_rad,yaw_deg,path_traveled,exploration_pct,2d_pct,3d_pct,explored_area_m2,explored_volume_m3,exploration_rate,avg_exploration_rate
0.000000000,0.070,0.030,0.015,0.000,-1.678,-96.135,0.026,0.000,0.000,0.000,0.00,0.00,0.000,-1.000
0.000000000,0.169,0.030,0.015,0.000,-1.678,-96.136,0.028,0.000,0.000,0.000,21.48,24.46,0.000,-1.000
0.000000000,0.269,0.030,0.015,0.000,-1.678,-96.136,0.029,0.000,0.000,0.000,21.48,24.46,0.000,-1.000
0.000000000,0.369,0.031,0.015,0.000,-1.678,-96.136,0.029,0.000,0.000,0.000,21.48,24.46,0.000,-1.000
0.000000000,0.470,0.031,0.015,0.000,-1.678,-96.136,0.031,0.000,0.000,0.000,21.48,24.46,0.000,-1.000
0.000000000,0.572,0.031,0.014,0.000,-1.678,-96.138,0.032,0.000,0.000,0.000,21.48,24.46,0.000,-1.000
0.000000000,0.669,0.031,0.014,0.000,-1.678,-96.140,0.033,0.000,0.000,0.000,21.48,24.46,0.000,-1.000
0.000000000,0.769,0.031,0.014,0.000,-1.678,-96.141,0.034,0.000,0.000,0.000,21.48,24.46,0.000,-1.000
0.000000000,0.870,0.031,0.014,0.000,-1.678,-96.142,0.035,0.000,0.000,0.000,21.48,24.46,0.000,-1.000
0.000000000,0.969,0.032,0.014,0.000,-1.678,-96.144,0.037,0.000,0.000,0.000,21.48,24.46,0.000,-1.000
0.000000000,1.069,0.032,0.014,0.000,-1.678,-96.145,0.038,0.000,0.000,0.000,21.48,24.46,0.000,-1.000
0.000000000,1.170,0.032,0.014,0.000,-1.678,-96.145,0.039,0.000,0.000,0.000,21.60,24.88,0.000,0.000
0.000000000,1.269,0.033,0.014,0.000,-1.678,-96.146,0.040,0.000,0.000,0.000,21.60,24.88,0.000,0.000
0.000000000,1.369,0.033,0.014,0.000,-1.678,-96.146,0.041,0.000,0.000,0.000,21.60,24.88,0.000,0.000
0.000000000,1.469,0.033,0.014,0.000,-1.678,-96.145,0.042,0.000,0.000,0.000,21.60,24.88,0.000,0.000
0.000000000,1.569,0.033,0.013,0.000,-1.678,-96.145,0.043,0.000,0.000,0.000,21.60,24.88,0.000,0.000
0.000000000,1.669,0.033,0.013,0.000,-1.678,-96.144,0.044,0.000,0.000,0.000,21.60,24.88,0.000,0.000
0.000000000,1.769,0.033,0.013,0.000,-1.678,-96.144,0.044,0.000,0.000,0.000,21.60,24.88,0.000,0.000
0.000000000,1.869,0.033,0.013,0.000,-1.678,-96.142,0.045,0.000,0.000,0.000,21.60,24.88,0.000,0.000
0.000000000,1.970,0.033,0.013,0.000,-1.678,-96.139,0.046,0.000,0.000,0.000,21.60,24.88,0.000,0.000
0.000000000,2.069,0.033,0.012,0.000,-1.678,-96.138,0.046,0.000,0.000,0.000,21.60,24.88,0.000,0.000
0.000000000,2.169,0.033,0.012,0.000,-1.678,-96.136,0.046,0.000,0.000,0.000,21.60,25.52,0.000,0.000
0.000000000,2.269,0.033,0.012,0.000,-1.678,-96.135,0.047,0.000,0.000,0.000,21.60,25.52,0.000,0.000
0.000000000,2.370,0.033,0.012,0.000,-1.678,-96.134,0.047,0.000,0.000,0.000,21.60,25.52,0.000,0.000
0.000000000,2.469,0.032,0.011,0.000,-1.678,-96.134,0.047,0.000,0.000,0.000,21.60,25.52,0.000,0.000
0.000000000,2.569,0.031,0.011,0.000,-1.678,-96.133,0.048,0.000,0.000,0.000,21.60,25.52,0.000,0.000
0.000000000,2.669,0.030,0.011,0.000,-1.678,-96.132,0.048,0.000,0.000,0.000,21.60,25.52,0.000,0.000
0.000000000,2.769,0.029,0.011,0.000,-1.678,-96.132,0.049,0.000,0.000,0.000,21.60,25.52,0.000,0.000
0.000000000,2.869,0.028,0.011,0.000,-1.678,-96.131,0.050,0.000,0.000,0.000,21.60,25.52,0.000,0.000
0.000000000,2.969,0.027,0.011,0.000,-1.678,-96.131,0.051,0.000,0.000,0.000,21.60,25.52,0.000,0.000
0.000000000,3.069,0.027,0.011,0.000,-1.678,-96.131,0.052,0.000,0.000,0.000,21.60,25.52,0.000,0.000
0.000000000,3.169,0.026,0.011,0.000,-1.678,-96.132,0.053,0.000,0.000,0.000,21.60,25.48,0.000,0.000
0.000000000,3.269,0.025,0.011,0.000,-1.678,-96.131,0.054,0.000,0.000,0.000,21.60,25.48,0.000,0.000
0.000000000,3.369,0.025,0.011,0.000,-1.678,-96.130,0.054,0.000,0.000,0.000,21.60,25.48,0.000,0.000
0.000000000,3.469,0.025,0.011,0.000,-1.678,-96.129,0.055,0.000,0.000,0.000,21.60,25.48,0.000,0.000
0.000000000,3.570,0.024,0.011,0.000,-1.678,-96.129,0.056,0.000,0.000,0.000,21.60,25.48,0.000,0.000
0.000000000,3.669,0.023,0.011,0.000,-1.678,-96.128,0.056,0.000,0.000,0.000,21.60,25.48,0.000,0.000
0.000000000,3.769,0.022,0.011,0.000,-1.678,-96.127,0.057,0.000,0.000,0.000,21.60,25.48,0.000,0.000
0.000000000,3.869,0.022,0.010,0.000,-1.678,-96.125,0.058,0.000,0.000,0.000,21.60,25.48,0.000,0.000
0.000000000,3.969,0.021,0.010,0.000,-1.678,-96.125,0.058,0.000,0.000,0.000,21.60,25.48,0.000,0.000
0.000000000,4.070,0.020,0.010,0.000,-1.678,-96.123,0.059,0.000,0.000,0.000,21.60,25.48,0.000,0.000
0.000000000,4.170,0.019,0.010,0.000,-1.678,-96.122,0.060,0.000,0.000,0.000,21.60,25.58,0.000,0.000
0.000000000,4.270,0.018,0.010,0.000,-1.678,-96.120,0.061,0.000,0.000,0.000,21.60,25.58,0.000,0.000
0.000000000,4.369,0.017,0.010,0.000,-1.678,-96.119,0.061,0.000,0.000,0.000,21.60,25.58,0.000,0.000
0.000000000,4.469,0.016,0.010,0.000,-1.678,-96.117,0.062,0.000,0.000,0.000,21.60,25.58,0.000,0.000
0.000000000,4.571,0.015,0.010,0.000,-1.678,-96.117,0.064,0.000,0.000,0.000,21.60,25.58,0.000,0.000
0.000000000,4.670,0.014,0.010,0.000,-1.678,-96.115,0.065,0.000,0.000,0.000,21.60,25.58,0.000,0.000
0.000000000,4.771,0.012,0.010,0.000,-1.677,-96.112,0.066,0.000,0.000,0.000,21.60,25.58,0.000,0.000
0.000000000,4.869,0.011,0.010,0.000,-1.677,-96.110,0.068,0.000,0.000,0.000,21.60,25.58,0.000,0.000
0.000000000,4.969,0.010,0.010,0.000,-1.677,-96.108,0.069,0.000,0.000,0.000,21.60,25.58,0.000,0.000
0.000000000,5.069,0.009,0.010,0.000,-1.677,-96.106,0.070,0.000,0.000,0.000,21.60,25.58,0.000,0.000
0.000000000,5.169,0.008,0.010,0.000,-1.677,-96.104,0.071,0.000,0.000,0.000,21.64,25.71,0.000,0.000
0.000000000,5.269,0.007,0.010,0.000,-1.677,-96.104,0.073,0.000,0.000,0.000,21.64,25.71,0.000,0.000
0.000000000,5.369,0.007,0.010,0.000,-1.677,-96.102,0.074,0.000,0.000,0.000,21.64,25.71,0.000,0.000
0.000000000,5.469,0.006,0.011,0.000,-1.677,-96.101,0.075,0.000,0.000,0.000,21.64,25.71,0.000,0.000
0.000000000,5.569,0.006,0.011,0.000,-1.677,-96.102,0.076,0.000,0.000,0.000,21.64,25.71,0.000,0.000
0.000000000,5.672,0.007,0.011,0.000,-1.677,-96.102,0.078,0.000,0.000,0.000,21.64,25.71,0.000,0.000
0.000000000,5.769,0.007,0.011,0.000,-1.677,-96.103,0.079,0.000,0.000,0.000,21.64,25.71,0.000,0.000
0.000000000,5.869,0.007,0.011,0.000,-1.677,-96.104,0.080,0.000,0.000,0.000,21.64,25.71,0.000,0.000
0.000000000,5.969,0.007,0.011,0.000,-1.677,-96.107,0.081,0.000,0.000,0.000,21.64,25.71,0.000,0.000
0.000000000,6.069,0.008,0.011,0.000,-1.677,-96.109,0.082,0.000,0.000,0.000,21.64,25.71,0.000,0.000
0.000000000,6.169,0.009,0.011,0.000,-1.677,-96.111,0.083,0.000,0.000,0.000,21.64,25.93,0.000,0.000
0.000000000,6.269,0.009,0.011,0.000,-1.677,-96.112,0.084,0.000,0.000,0.000,21.64,25.93,0.000,0.000
0.000000000,6.370,0.010,0.011,0.000,-1.677,-96.112,0.085,0.000,0.000,0.000,21.64,25.93,0.000,0.000
0.000000000,6.472,0.010,0.011,0.000,-1.677,-96.113,0.086,0.000,0.000,0.000,21.64,25.93,0.000,0.000
0.000000000,6.573,0.010,0.011,0.000,-1.677,-96.114,0.086,0.000,0.000,0.000,21.64,25.93,0.000,0.000
0.000000000,6.670,0.010,0.010,0.000,-1.677,-96.113,0.087,0.000,0.000,0.000,21.64,25.93,0.000,0.000
0.000000000,6.769,0.011,0.010,0.000,-1.677,-96.113,0.087,0.000,0.000,0.000,21.64,25.93,0.000,0.000
0.000000000,6.869,0.011,0.010,0.000,-1.677,-96.112,0.088,0.000,0.000,0.000,21.64,25.93,0.000,0.000
0.000000000,6.970,0.011,0.010,0.000,-1.677,-96.112,0.088,0.000,0.000,0.000,21.64,25.93,0.000,0.000
0.000000000,7.069,0.011,0.010,0.000,-1.677,-96.112,0.089,0.000,0.000,0.000,21.64,25.93,0.000,0.000
0.000000000,7.170,0.011,0.010,0.000,-1.677,-96.109,0.090,0.000,0.000,0.000,21.72,25.78,0.000,0.000
0.000000000,7.270,0.012,0.010,0.000,-1.677,-96.105,0.091,0.000,0.000,0.000,21.72,25.78,0.000,0.000
0.000000000,7.369,0.013,0.011,0.000,-1.677,-96.102,0.095,0.000,0.000,0.000,21.72,25.78,0.000,0.000
0.000000000,7.469,0.017,0.011,0.000,-1.677,-96.103,0.102,0.000,0.000,0.000,21.72,25.78,0.000,0.000
0.000000000,7.569,0.022,0.012,0.000,-1.677,-96.107,0.113,0.000,0.000,0.000,21.72,25.78,0.000,0.000
0.000000000,7.669,0.027,0.013,0.000,-1.677,-96.110,0.122,0.000,0.000,0.000,21.72,25.78,0.000,0.000
0.000000000,7.771,0.032,0.014,0.000,-1.678,-96.118,0.135,0.000,0.000,0.000,21.72,25.78,0.000,0.000
0.000000000,7.869,0.040,0.016,0.000,-1.678,-96.128,0.157,0.000,0.000,0.000,21.72,25.78,0.000,0.000
0.000000000,7.969,0.045,0.018,0.000,-1.678,-96.136,0.170,0.000,0.000,0.000,21.72,25.78,0.000,0.000
0.000000000,8.069,0.050,0.020,0.000,-1.678,-96.149,0.192,0.000,0.000,0.000,21.72,25.78,0.000,0.000
0.000000000,8.170,0.055,0.022,0.000,-1.678,-96.164,0.214,0.000,0.000,0.000,22.00,26.82,0.000,0.000
0.000000000,8.270,0.057,0.023,0.000,-1.679,-96.172,0.226,0.000,0.000,0.000,22.00,26.82,0.000,0.000
0.000000000,8.369,0.060,0.025,0.000,-1.679,-96.190,0.250,0.000,0.000,0.000,22.00,26.82,0.000,0.000
0.000000000,8.470,0.062,0.027,0.000,-1.679,-96.205,0.270,0.000,0.000,0.000,22.00,26.82,0.000,0.000
0.000000000,8.569,0.063,0.029,0.000,-1.679,-96.224,0.294,0.000,0.000,0.000,22.00,26.82,0.000,0.000
0.000000000,8.669,0.063,0.030,0.000,-1.680,-96.235,0.307,0.000,0.000,0.000,22.00,26.82,0.000,0.000
0.000000000,8.770,0.063,0.032,0.000,-1.680,-96.262,0.335,0.000,0.000,0.000,22.00,26.82,0.000,0.000
0.000000000,8.869,0.063,0.034,0.000,-1.680,-96.280,0.356,0.000,0.000,0.000,22.00,26.82,0.000,0.000
0.000000000,8.969,0.062,0.035,0.000,-1.681,-96.297,0.376,0.000,0.000,0.000,22.00,26.82,0.000,0.000
0.000000000,9.069,0.061,0.037,0.000,-1.681,-96.311,0.395,0.000,0.000,0.000,22.00,26.82,0.000,0.000
0.000000000,9.169,0.059,0.039,0.000,-1.681,-96.326,0.419,0.000,0.000,0.000,23.08,30.02,0.000,0.000
0.000000000,9.269,0.057,0.040,0.000,-1.681,-96.334,0.438,0.000,0.000,0.000,23.08,30.02,0.000,0.000
0.000000000,9.369,0.056,0.041,0.000,-1.681,-96.338,0.453,0.000,0.000,0.000,23.08,30.02,0.000,0.000
0.000000000,9.470,0.053,0.043,0.000,-1.681,-96.339,0.476,0.000,0.000,0.000,23.08,30.02,0.000,0.000
0.000000000,9.569,0.051,0.044,0.000,-1.681,-96.337,0.495,0.000,0.000,0.000,23.08,30.02,0.000,0.000
0.000000000,9.670,0.049,0.045,0.000,-1.681,-96.334,0.509,0.000,0.000,0.000,23.08,30.02,0.000,0.000
0.000000000,9.769,0.047,0.046,0.000,-1.681,-96.327,0.531,0.000,0.000,0.000,23.08,30.02,0.000,0.000
0.000000000,9.871,0.045,0.047,0.000,-1.681,-96.322,0.545,0.000,0.000,0.000,23.08,30.02,0.000,0.000
0.000000000,9.969,0.043,0.048,0.000,-1.681,-96.315,0.562,0.000,0.000,0.000,23.08,30.02,0.000,0.000
0.000000000,10.069,0.041,0.050,0.000,-1.681,-96.307,0.583,0.000,0.000,0.000,23.08,30.02,0.000,0.000
0.000000000,10.170,0.039,0.051,0.000,-1.681,-96.300,0.599,0.000,0.000,0.000,24.16,31.50,0.000,0.000
0.000000000,10.270,0.037,0.051,0.000,-1.681,-96.295,0.612,0.000,0.000,0.000,24.16,31.50,0.000,0.000
0.000000000,10.369,0.035,0.053,0.000,-1.681,-96.287,0.631,0.000,0.000,0.000,24.16,31.50,0.000,0.000
0.000000000,10.469,0.033,0.054,0.000,-1.680,-96.281,0.650,0.000,0.000,0.000,24.16,31.50,0.000,0.000
0.000000000,10.571,0.031,0.054,0.000,-1.680,-96.275,0.665,0.000,0.000,0.000,24.16,31.50,0.000,0.000
0.000000000,10.669,0.030,0.055,0.000,-1.680,-96.271,0.678,0.000,0.000,0.000,24.16,31.50,0.000,0.000
0.000000000,10.769,0.027,0.056,0.000,-1.680,-96.264,0.698,0.000,0.000,0.000,24.16,31.50,0.000,0.000
